"2013","Baker College of Flint","Baker College of Flint, a private institution, has been offering online bachelor's degree programs since 1994-1995. All of the classes are recorded and archived online, so students can access lecture material at their own convenience. When applying for the online programs at Baker College of Flint, it's important to note that the deadline is rolling.","private","1994-1995","N/A","$215","$215","$215","https://web-beta.archive.org/web/20130125005127/http://www.usnews.com/education/online-education/baker-college-of-flint-4673/bachelors"
"2013","Baker College of Flint","Baker College of Flint, a private institution, has been offering online bachelor's degree programs since 1994-1995. All of the classes are recorded and archived online, so students can access lecture material at their own convenience. When applying for the online programs at Baker College of Flint, it's important to note that the deadline is rolling.","private","1994-1995","N/A","$215","$215","$215","https://web-beta.archive.org/web/20130904075249/http://www.usnews.com/education/online-education/baker-college-of-flint-4673/bachelors"
"2013","Baker University","Baker University, a private institution, has been offering online bachelor's degree programs since 2009-2010. All of the classes are recorded and archived online, so students can access lecture material at their own convenience. When applying for the online programs at Baker University, it's important to note that the deadline is rolling.","private","2009-2010","296","$500","$500","N/A","https://web-beta.archive.org/web/20130125004344/http://www.usnews.com/education/online-education/baker-university-1903/bachelors"
"2013","Baldwin Wallace University","Baldwin Wallace University, a private institution, has been offering online bachelor's degree programs since 2004-2005. All of the classes are recorded and archived online, so students can access lecture material at their own convenience. When applying for the online programs at Baldwin Wallace University, it's important to note that the deadline is rolling.","private","2004-2005","6","$597","$597","N/A","https://web-beta.archive.org/web/20130904070706/http://www.usnews.com/education/online-education/baldwin-wallace-university-3014/bachelors"
"2013","Ball State University","Ball State University, a public institution, has been offering online bachelor's degree programs since 1999-2000. All of the classes are recorded and archived online, so students can access lecture material at their own convenience. When applying for the online programs at Ball State University, it's important to note that the deadline is rolling.","public","1999-2000","267","$257","$319","$319","https://web-beta.archive.org/web/20130202031741/http://www.usnews.com/education/online-education/ball-state-university-1786/bachelors"
"2013","Baptist College of Florida","Baptist College of Florida, a private institution, has been offering online bachelor's degree programs since 1999-2000. All of the classes are recorded and archived online, so students can access lecture material at their own convenience. When applying for the online programs at Baptist College of Florida, it's important to note that the deadline is August 10.","private","1999-2000","N/A","$300","$300","N/A","https://web-beta.archive.org/web/20130125004344/http://www.usnews.com/education/online-education/baptist-college-of-florida-21596/bachelors"
"2013","Bay Path College","Bay Path College, a private institution, has been offering online bachelor's degree programs since 2011-2012. All of the classes are recorded and archived online, so students can access lecture material at their own convenience. When applying for the online programs at Bay Path College, it's important to note that the deadline is August 22.","private","2011-2012","31","$480","$480","N/A","https://web-beta.archive.org/web/20130126060622/http://www.usnews.com/education/online-education/bay-path-college-2122/bachelors"
"2013","Bay Path College","Bay Path College, a private institution, has been offering online bachelor's degree programs since 2011-2012. All of the classes are recorded and archived online, so students can access lecture material at their own convenience. When applying for the online programs at Bay Path College, it's important to note that the deadline is August 22.","private","2011-2012","31","$480","$480","N/A","https://web-beta.archive.org/web/20130904080158/http://www.usnews.com/education/online-education/bay-path-college-2122/bachelors"
"2013","Bay State College","Bay State College, a private institution, has been offering online bachelor's degree programs since 2011-2012. All of the classes are recorded and archived online, so students can access lecture material at their own convenience. When applying for the online programs at Bay State College, it's important to note that the deadline is rolling.","private","2011-2012","41","$350","$350","N/A","https://web-beta.archive.org/web/20130126060622/http://www.usnews.com/education/online-education/bay-state-college-3965/bachelors"
"2013","Bay State College","Bay State College, a private institution, has been offering online bachelor's degree programs since 2011-2012. All of the classes are recorded and archived online, so students can access lecture material at their own convenience. When applying for the online programs at Bay State College, it's important to note that the deadline is rolling.","private","2011-2012","41","$350","$350","N/A","https://web-beta.archive.org/web/20130904080158/http://www.usnews.com/education/online-education/bay-state-college-3965/bachelors"
"2013","Belhaven University","Belhaven University, a private institution, has been offering online bachelor's degree courses since 2006. The majority of the classes are recorded and accessible online, so students can access lecture material at their own convenience. When applying for the online programs at Belhaven University, it's important to note that the deadline is rolling.","private","2006","150","$320","$320","---None---","https://web-beta.archive.org/web/20130202032527/http://www.usnews.com/education/online-education/belhaven-university-2397/bachelors"
"2013","Bellevue University","Bellevue University, a private institution, has been offering online bachelor's degree programs since 1996-1997. All of the classes are recorded and archived online, so students can access lecture material at their own convenience. When applying for the online programs at Bellevue University, it's important to note that the deadline is rolling.","private","1996-1997","6,190","$370","$370","N/A","https://web-beta.archive.org/web/20130202031741/http://www.usnews.com/education/online-education/bellevue-university-9743/bachelors"
"2013","Bemidji State University","Bemidji State University, a public institution, has been offering online bachelor's degree courses since 2004. When applying for the online programs at Bemidji State University, it's important to note that the deadline is rolling.","public","2004","660","$272","$272","$272","https://web-beta.archive.org/web/20130126063127/http://www.usnews.com/education/online-education/bemidji-state-university-2336/bachelors"
"2013","Benedictine University","Benedictine University, a private institution, has been offering online bachelor's degree programs since 2010-2011. All of the classes are recorded and archived online, so students can access lecture material at their own convenience. When applying for the online programs at Benedictine University, it's important to note that the deadline is rolling.","private","2010-2011","132","$488","$488","$488","https://web-beta.archive.org/web/20130125005127/http://www.usnews.com/education/online-education/benedictine-university-1767/bachelors"
"2013","Benedictine University","Benedictine University, a private institution, has been offering online bachelor's degree programs since 2010-2011. All of the classes are recorded and archived online, so students can access lecture material at their own convenience. When applying for the online programs at Benedictine University, it's important to note that the deadline is rolling.","private","2010-2011","132","$488","$488","$488","https://web-beta.archive.org/web/20130904075249/http://www.usnews.com/education/online-education/benedictine-university-1767/bachelors"
"2013","Bethel College","Bethel College, a private institution, has been offering online bachelor's degree programs since 2012-2013. All of the classes are recorded and archived online, so students can access lecture material at their own convenience. When applying for the online programs at Bethel College, it's important to note that the deadline is rolling.","private","2012-2013","N/A","$360","$360","$360","https://web-beta.archive.org/web/20130904070706/http://www.usnews.com/education/online-education/bethel-college-1787/bachelors"
"2013","Bismarck State College","Bismarck State College, a public institution, has been offering online bachelor's degree programs since 2007-2008. All of the classes are recorded and archived online, so students can access lecture material at their own convenience. When applying for the online programs at Bismarck State College, it's important to note that the deadline is rolling.","public","2007-2008","281","$227","$227","$227","https://web-beta.archive.org/web/20130202031741/http://www.usnews.com/education/online-education/bismarck-state-college-2988/bachelors"
"2013","Bluefield College","Bluefield College, a private institution, has been offering online bachelor's degree programs since 2011-2012. All of the classes are recorded and archived online, so students can access lecture material at their own convenience. When applying for the online programs at Bluefield College, it's important to note that the deadline is rolling.","private","2011-2012","639","$335","$335","N/A","https://web-beta.archive.org/web/20130126063127/http://www.usnews.com/education/online-education/bluefield-college-3703/bachelors"
"2013","Bluefield State College","Bluefield State College, a public institution, has been offering online bachelor's degree programs since 2012-2013. The majority of the classes are recorded and archived online, so students can access lecture material at their own convenience. When applying for the online programs at Bluefield State College, it's important to note that the deadline is rolling.","public","2012-2013","N/A","$217","$314","N/A","https://web-beta.archive.org/web/20130904070706/http://www.usnews.com/education/online-education/bluefield-state-college-3809/bachelors"
"2013","Brandman University","Brandman University, a private institution, has been offering online bachelor's degree programs since 2008-2009. All of the classes are recorded and archived online, so students can access lecture material at their own convenience. When applying for the online programs at Brandman University, it's important to note that the deadline is rolling.","private","2008-2009","951","$583","$583","N/A","https://web-beta.archive.org/web/20130202031741/http://www.usnews.com/education/online-education/brandman-university-1164B/bachelors"
"2013","Brenau University","Brenau University, a private institution, has been offering online bachelor's degree programs since 2000-2001. All of the classes are recorded and archived online, so students can access lecture material at their own convenience. When applying for the online programs at Brenau University, it's important to note that the deadline is rolling.","private","2000-2001","221","$540","$540","N/A","https://web-beta.archive.org/web/20130125005127/http://www.usnews.com/education/online-education/brenau-university-1556/bachelors"
"2013","Brenau University","Brenau University, a private institution, has been offering online bachelor's degree programs since 2000-2001. All of the classes are recorded and archived online, so students can access lecture material at their own convenience. When applying for the online programs at Brenau University, it's important to note that the deadline is rolling.","private","2000-2001","221","$540","$540","N/A","https://web-beta.archive.org/web/20130904075249/http://www.usnews.com/education/online-education/brenau-university-1556/bachelors"
"2013","Bryan College","Bryan College, a private institution, has been offering online bachelor's degree programs since 2011-2012. All of the classes are recorded and archived online, so students can access lecture material at their own convenience. When applying for the online programs at Bryan College, it's important to note that the deadline is rolling.","private","2011-2012","N/A","$272","$272","N/A","https://web-beta.archive.org/web/20130126060622/http://www.usnews.com/education/online-education/bryan-college-3536/bachelors"
"2013","Bryan College","Bryan College, a private institution, has been offering online bachelor's degree programs since 2011-2012. All of the classes are recorded and archived online, so students can access lecture material at their own convenience. When applying for the online programs at Bryan College, it's important to note that the deadline is rolling.","private","2011-2012","N/A","$272","$272","N/A","https://web-beta.archive.org/web/20130904080158/http://www.usnews.com/education/online-education/bryan-college-3536/bachelors"
"2013","Buena Vista University","Buena Vista University, a private institution, has been offering online bachelor's degree courses since 2005. All of the classes are recorded and accessible online, so students can access lecture material at their own convenience. When applying for the online programs at Buena Vista University, it's important to note that the deadline is rolling.","private","2005","N/A","$376","$376","---None---","https://web-beta.archive.org/web/20130126063127/http://www.usnews.com/education/online-education/buena-vista-university-1847/bachelors"
"2013","California Baptist University","California Baptist University, a private institution, has been offering online bachelor's degree programs since 2011-2012. All of the classes are recorded and archived online, so students can access lecture material at their own convenience. When applying for the online programs at California Baptist University, it's important to note that the deadline is rolling.","private","2011-2012","N/A","$479","$479","$479","https://web-beta.archive.org/web/20130202031741/http://www.usnews.com/education/online-education/california-baptist-university-1125/bachelors"
"2013","California State University--Chico","California State University--Chico, a public institution, has been offering online bachelor's degree programs since 1999-2000. All of the classes are recorded and archived online, so students can access lecture material at their own convenience. When applying for the online programs at California State University--Chico, it's important to note that the deadline is November 30.","public","1999-2000","764","---None---","$619","N/A","https://web-beta.archive.org/web/20130202032535/http://www.usnews.com/education/online-education/california-state-university-chico-1146/bachelors"
"2013","California State University--Dominguez Hills","California State University--Dominguez Hills, a public institution, has been offering online bachelor's degree programs since 1999-2000. All of the classes are recorded and archived online, so students can access lecture material at their own convenience.","public","1999-2000","865","$3,000","---None---","N/A","https://web-beta.archive.org/web/20130126060622/http://www.usnews.com/education/online-education/california-state-university-dominguez-hills-1141/bachelors"
"2013","California State University--Dominguez Hills","California State University--Dominguez Hills, a public institution, has been offering online bachelor's degree programs since 1999-2000. All of the classes are recorded and archived online, so students can access lecture material at their own convenience.","public","1999-2000","865","$3,000","---None---","N/A","https://web-beta.archive.org/web/20130904080158/http://www.usnews.com/education/online-education/california-state-university-dominguez-hills-1141/bachelors"
"2013","Cameron University","Cameron University, a public institution, has been offering online bachelor's degree programs since 2006-2007. When applying for the online programs at Cameron University, it's important to note that the deadline is rolling.","public","2006-2007","94","$184","$436","N/A","https://web-beta.archive.org/web/20130126060622/http://www.usnews.com/education/online-education/cameron-university-3150/bachelors"
"2013","Cameron University","Cameron University, a public institution, has been offering online bachelor's degree programs since 2006-2007. When applying for the online programs at Cameron University, it's important to note that the deadline is rolling.","public","2006-2007","94","$184","$436","N/A","https://web-beta.archive.org/web/20130904080158/http://www.usnews.com/education/online-education/cameron-university-3150/bachelors"
"2013","Campbellsville University","Campbellsville University, a private institution, has been offering online bachelor's degree programs since 2012-2013. All of the classes are recorded and archived online, so students can access lecture material at their own convenience. When applying for the online programs at Campbellsville University, it's important to note that the deadline is rolling.","private","2012-2013","N/A","$395","$395","N/A","https://web-beta.archive.org/web/20130904070706/http://www.usnews.com/education/online-education/campbellsville-university-1959/bachelors"
"2013","Carson-Newman College","Carson-Newman College, a private institution, has been offering online bachelor's degree programs since 2012-2013.","private","2012-2013","N/A","$2,166","$2,166","N/A","https://web-beta.archive.org/web/20130904070706/http://www.usnews.com/education/online-education/carson-newman-university-3481/bachelors"
"2013","Central Michigan University","Central Michigan University, a public institution, has been offering online bachelor's degree programs since 2001-2002. All of the classes are recorded and archived online, so students can access lecture material at their own convenience. When applying for the online programs at Central Michigan University, it's important to note that the deadline is rolling.","public","2001-2002","1,347","---None---","$362","$362","https://web-beta.archive.org/web/20130202032527/http://www.usnews.com/education/online-education/central-michigan-university-2243/bachelors"
"2013","Central Washington University","Central Washington University, a public institution, has been offering online bachelor's degree courses since 2010. All of the classes are recorded and accessible online, so students can access lecture material at their own convenience. When applying for the online programs at Central Washington University, it's important to note that the deadline is rolling.","public","2010","0","$235","$591","$591","https://web-beta.archive.org/web/20130126063127/http://www.usnews.com/education/online-education/central-washington-university-3771/bachelors"
"2013","Champlain College","Champlain College, a private institution, has been offering online bachelor's degree programs since 1994-1995. All of the classes are recorded and archived online, so students can access lecture material at their own convenience. When applying for the online programs at Champlain College, it's important to note that the deadline is rolling.","private","1994-1995","675","$575","$575","N/A","https://web-beta.archive.org/web/20130202032535/http://www.usnews.com/education/online-education/champlain-college-3684/bachelors"
"2013","Charter Oak State College","Charter Oak State College, a public institution, has been offering online bachelor's degree programs since Before 1993-1994. All of the classes are recorded and archived online, so students can access lecture material at their own convenience. When applying for the online programs at Charter Oak State College, it's important to note that the deadline is rolling.","public","Before 1993-1994","1,887","$245","$322","$322","https://web-beta.archive.org/web/20130202031741/http://www.usnews.com/education/online-education/charter-oak-state-college-32343/bachelors"
"2013","Chipola College","Chipola College, a public institution, has been offering online bachelor's degree programs since 2008-2009. When applying for the online programs at Chipola College, it's important to note that the deadline is rolling.","public","2008-2009","N/A","---None---","$309","N/A","https://web-beta.archive.org/web/20130125004344/http://www.usnews.com/education/online-education/chipola-college-1472/bachelors"
"2013","City University of Seattle","City University of Seattle, a private institution, has been offering online bachelor's degree programs since 2000-2001. All of the classes are recorded and archived online, so students can access lecture material at their own convenience. When applying for the online programs at City University of Seattle, it's important to note that the deadline is rolling.","private","2000-2001","604","$368","$368","$368","https://web-beta.archive.org/web/20130202032527/http://www.usnews.com/education/online-education/city-university-of-seattle-13022/bachelors"
"2013","Cleary University","Cleary University, a private institution, has been offering online bachelor's degree programs since 1994-1995. All of the classes are recorded and archived online, so students can access lecture material at their own convenience. When applying for the online programs at Cleary University, it's important to note that the deadline is rolling.","private","1994-1995","N/A","$385","$385","N/A","https://web-beta.archive.org/web/20130125004344/http://www.usnews.com/education/online-education/cleary-university-2246/bachelors"
"2013","Cleveland State University","All of the classes are recorded and accessible online, so students can access lecture material at their own convenience. When applying for the online programs at Cleveland State University, it's important to note that the deadline is rolling.","---None---","N/A","N/A","$373","$499","$499","https://web-beta.archive.org/web/20130126063127/http://www.usnews.com/education/online-education/cleveland-state-university-3032/bachelors"
"2013","Cogswell Polytechnical College","Cogswell Polytechnical College, a private institution, has been offering online bachelor's degree programs since 2005-2006. All of the classes are recorded and archived online, so students can access lecture material at their own convenience. When applying for the online programs at Cogswell Polytechnical College, it's important to note that the deadline is rolling.","private","2005-2006","N/A","---None---","---None---","N/A","https://web-beta.archive.org/web/20130125005127/http://www.usnews.com/education/online-education/cogswell-polytechnical-college-1177/bachelors"
"2013","Cogswell Polytechnical College","Cogswell Polytechnical College, a private institution, has been offering online bachelor's degree programs since 2005-2006. All of the classes are recorded and archived online, so students can access lecture material at their own convenience. When applying for the online programs at Cogswell Polytechnical College, it's important to note that the deadline is rolling.","private","2005-2006","N/A","---None---","---None---","N/A","https://web-beta.archive.org/web/20130904075249/http://www.usnews.com/education/online-education/cogswell-polytechnical-college-1177/bachelors"
"2013","Colorado State University--Global Campus","Colorado State University--Global Campus, a public institution, has been offering online bachelor's degree programs since 2008-2009. All of the classes are recorded and archived online, so students can access lecture material at their own convenience. When applying for the online programs at Colorado State University--Global Campus, it's important to note that the deadline is rolling.","public","2008-2009","3,624","$329","$329","$329","https://web-beta.archive.org/web/20130202031741/http://www.usnews.com/education/online-education/colorado-state-university-global-campus-US0014/bachelors"
"2013","Columbia College (MO)","Columbia College, a private institution, has been offering online bachelor's degree courses since 2002. All of the classes are recorded and accessible online, so students can access lecture material at their own convenience. When applying for the online programs at Columbia College, it's important to note that the deadline is rolling.","private","2002","21,553","$229","$229","$229","https://web-beta.archive.org/web/20130202032527/http://www.usnews.com/education/online-education/columbia-college-2456/bachelors"
"2013","Columbus State University","Columbus State University, a public institution, has been offering online bachelor's degree programs since 2007-2008. All of the classes are recorded and archived online, so students can access lecture material at their own convenience. When applying for the online programs at Columbus State University, it's important to note that the deadline is June 30.","public","2007-2008","186","$262","---None---","N/A","https://web-beta.archive.org/web/20130125004344/http://www.usnews.com/education/online-education/columbus-state-university-1561/bachelors"
"2013","Concordia University--St. Paul","Concordia University--St. Paul, a private institution, has been offering online bachelor's degree programs since 1998-1999. When applying for the online programs at Concordia University--St. Paul, it's important to note that the deadline is rolling.","private","1998-1999","537","$420","$420","N/A","https://web-beta.archive.org/web/20130202032527/http://www.usnews.com/education/online-education/concordia-university-st-paul-2347/bachelors"
"2013","Corban University","Corban University, a private institution, has been offering online bachelor's degree programs since 1997-1998. All of the classes are recorded and archived online, so students can access lecture material at their own convenience. When applying for the online programs at Corban University, it's important to note that the deadline is July 30.","private","1997-1998","N/A","$455","$455","N/A","https://web-beta.archive.org/web/20130202032535/http://www.usnews.com/education/online-education/corban-university-1339/bachelors"
"2013","Crown College","Crown College, a private institution, has been offering online bachelor's degree courses since 2004. When applying for the online programs at Crown College, it's important to note that the deadline is rolling.","private","2004","N/A","$380","$380","---None---","https://web-beta.archive.org/web/20130126063127/http://www.usnews.com/education/online-education/crown-college-2383/bachelors"
"2013","Dallas Baptist University","Dallas Baptist University, a private institution, has been offering online bachelor's degree programs since 2000-2001. All of the classes are recorded and archived online, so students can access lecture material at their own convenience. When applying for the online programs at Dallas Baptist University, it's important to note that the deadline is rolling.","private","2000-2001","N/A","$737","$737","N/A","https://web-beta.archive.org/web/20130125004344/http://www.usnews.com/education/online-education/dallas-baptist-university-3560/bachelors"
"2013","Davenport University","Davenport University, a private institution, has been offering online bachelor's degree programs since 2001-2002. All of the classes are recorded and archived online, so students can access lecture material at their own convenience. When applying for the online programs at Davenport University, it's important to note that the deadline is rolling.","private","2001-2002","5,000","$1,267","$1,267","N/A","https://web-beta.archive.org/web/20130125005127/http://www.usnews.com/education/online-education/davenport-university-2249/bachelors"
"2013","Davenport University","Davenport University, a private institution, has been offering online bachelor's degree programs since 2001-2002. All of the classes are recorded and archived online, so students can access lecture material at their own convenience. When applying for the online programs at Davenport University, it's important to note that the deadline is rolling.","private","2001-2002","5,000","$1,267","$1,267","N/A","https://web-beta.archive.org/web/20130904075249/http://www.usnews.com/education/online-education/davenport-university-2249/bachelors"
"2013","Daytona State College","Daytona State College, a public institution, has been offering online bachelor's degree programs since 2006-2007. All of the classes are recorded and archived online, so students can access lecture material at their own convenience. When applying for the online programs at Daytona State College, it's important to note that the deadline is rolling.","public","2006-2007","N/A","$121","$634","$634","https://web-beta.archive.org/web/20130202031741/http://www.usnews.com/education/online-education/daytona-state-college-1475/bachelors"
"2013","DePaul University","DePaul University, a private institution, has been offering online bachelor's degree programs since 2001-2002. All of the classes are recorded and archived online, so students can access lecture material at their own convenience. When applying for the online programs at DePaul University, it's important to note that the deadline is rolling.","private","2001-2002","N/A","$530","$530","N/A","https://web-beta.archive.org/web/20130202032535/http://www.usnews.com/education/online-education/depaul-university-1671/bachelors"
"2013","DeSales University","DeSales University, a private institution, has been offering online bachelor's degree courses since 1996. The majority of the classes are recorded and accessible online, so students can access lecture material at their own convenience. When applying for the online programs at DeSales University, it's important to note that the deadline is rolling.","private","1996","N/A","$402","$402","---None---","https://web-beta.archive.org/web/20130126063127/http://www.usnews.com/education/online-education/desales-university-3986/bachelors"
"2013","DeVry University","DeVry University, a proprietary institution, has been offering online bachelor's degree programs since 1997-1998. All of the classes are recorded and archived online, so students can access lecture material at their own convenience. When applying for the online programs at DeVry University, it's important to note that the deadline is rolling.","proprietary","1997-1998","30,838","$609","$609","$609","https://web-beta.archive.org/web/20130202032535/http://www.usnews.com/education/online-education/devry-university-10727/bachelors"
"2013","Drury University","Drury University, a private institution, has been offering online bachelor's degree programs since 2004-2005. All of the classes are recorded and archived online, so students can access lecture material at their own convenience. When applying for the online programs at Drury University, it's important to note that the deadline is rolling.","private","2004-2005","N/A","$289","$289","N/A","https://web-beta.archive.org/web/20130125004344/http://www.usnews.com/education/online-education/drury-university-2461/bachelors"
"2013","Duquesne University","Duquesne University, a private institution, has been offering online bachelor's degree programs since 2006-2007. All of the classes are recorded and archived online, so students can access lecture material at their own convenience. When applying for the online programs at Duquesne University, it's important to note that the deadline is rolling.","private","2006-2007","N/A","$633","$633","N/A","https://web-beta.archive.org/web/20130126060622/http://www.usnews.com/education/online-education/duquesne-university-3258/bachelors"
"2013","Duquesne University","Duquesne University, a private institution, has been offering online bachelor's degree programs since 2006-2007. All of the classes are recorded and archived online, so students can access lecture material at their own convenience. When applying for the online programs at Duquesne University, it's important to note that the deadline is rolling.","private","2006-2007","N/A","$633","$633","N/A","https://web-beta.archive.org/web/20130904080158/http://www.usnews.com/education/online-education/duquesne-university-3258/bachelors"
"2013","East Carolina University","East Carolina University, a public institution, has been offering online bachelor's degree programs since 1996-1997. All of the classes are recorded and archived online, so students can access lecture material at their own convenience. When applying for the online programs at East Carolina University, it's important to note that the deadline is June 15.","public","1996-1997","2,787","---None---","$594","N/A","https://web-beta.archive.org/web/20130126063127/http://www.usnews.com/education/online-education/east-carolina-university-2923/bachelors"
"2013","Eastern Illinois University","Eastern Illinois University, a public institution, has been offering online bachelor's degree courses since 2009. The majority of the classes are recorded and accessible online, so students can access lecture material at their own convenience. When applying for the online programs at Eastern Illinois University, it's important to note that the deadline is rolling.","public","2009","N/A","$269","$269","$269","https://web-beta.archive.org/web/20130126063127/http://www.usnews.com/education/online-education/eastern-illinois-university-1674/bachelors"
"2013","Eastern Michigan University","Eastern Michigan University, a public institution, has been offering online bachelor's degree courses since 2001. All of the classes are recorded and accessible online, so students can access lecture material at their own convenience. When applying for the online programs at Eastern Michigan University, it's important to note that the deadline is rolling.","public","2001","N/A","---None---","---None---","---None---","https://web-beta.archive.org/web/20130126063127/http://www.usnews.com/education/online-education/eastern-michigan-university-2259/bachelors"
"2013","Embry-Riddle Aeronautical University","Embry-Riddle Aeronautical University, a private institution, has been offering online bachelor's degree programs since 1993-1994. All of the classes are recorded and archived online, so students can access lecture material at their own convenience. When applying for the online programs at Embry-Riddle Aeronautical University, it's important to note that the deadline is rolling.","private","1993-1994","3,357","$325","$325","$325","https://web-beta.archive.org/web/20130125005127/http://www.usnews.com/education/online-education/embry-riddle-aeronautical-university-1479/bachelors"
"2013","Embry-Riddle Aeronautical University","Embry-Riddle Aeronautical University, a private institution, has been offering online bachelor's degree programs since 1993-1994. All of the classes are recorded and archived online, so students can access lecture material at their own convenience. When applying for the online programs at Embry-Riddle Aeronautical University, it's important to note that the deadline is rolling.","private","1993-1994","3,357","$325","$325","$325","https://web-beta.archive.org/web/20130904075249/http://www.usnews.com/education/online-education/embry-riddle-aeronautical-university-1479/bachelors"
"2013","Emporia State University","All of the classes are recorded and archived online, so students can access lecture material at their own convenience. When applying for the online programs at Emporia State University, it's important to note that the deadline is rolling.","---None---","N/A","114","$207","$311","N/A","https://web-beta.archive.org/web/20130126063127/http://www.usnews.com/education/online-education/emporia-state-university-1927/bachelors"
"2013","Excelsior College","Excelsior College, a private institution, has been offering online bachelor's degree programs since 2002-2003. All of the classes are recorded and archived online, so students can access lecture material at their own convenience. When applying for the online programs at Excelsior College, it's important to note that the deadline is rolling.","private","2002-2003","25,209","$390","$390","N/A","https://web-beta.archive.org/web/20130125005127/http://www.usnews.com/education/online-education/excelsior-college-11716/bachelors"
"2013","Excelsior College","Excelsior College, a private institution, has been offering online bachelor's degree programs since 2002-2003. All of the classes are recorded and archived online, so students can access lecture material at their own convenience. When applying for the online programs at Excelsior College, it's important to note that the deadline is rolling.","private","2002-2003","25,209","$390","$390","N/A","https://web-beta.archive.org/web/20130904075249/http://www.usnews.com/education/online-education/excelsior-college-11716/bachelors"
"2013","Florida Institute of Technology","Florida Institute of Technology, a private institution, has been offering online bachelor's degree courses since 2008. All of the classes are recorded and accessible online, so students can access lecture material at their own convenience. When applying for the online programs at Florida Institute of Technology, it's important to note that the deadline is rolling.","private","2008","4,631","$485","$485","---None---","https://web-beta.archive.org/web/20130125005127/http://www.usnews.com/education/online-education/florida-institute-of-technology-1469/bachelors"
